_id,nome_campus,ano,semestre,cod_uffs,cod_emec,nome_curso,cod_ccr,nome_ccr,id_turma,desc_turma,lista_docentes_ch,matricula_turma_id,numero_faltas,freq_turma,media_final,sit_turma,data_atualizacao
930dd440-9a73-42ed-a028-f0bd803eaa24,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",83effbd7-1997-4862-aa37-82a2b8e70479,0,100.00,10.00,APROVADO,2022-02-22
e619eeb2-63a4-4231-9127-4e997b93742b,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",234bfa9d-574c-41b0-9f61-46bb707fb3f4,74,0.00,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2022-02-22
0112d7f4-1902-4372-9c5f-239f18ea2076,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",c5c8469b-8d95-4a56-ac3d-eae4574ebd4f,74,0.00,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2022-02-22
38d5822c-f5d7-43c6-b1f0-a55ed1cd5fa0,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",44856d4a-87f8-4b3c-8c59-422a0cc222ad,2,96.67,9.50,APROVADO,2022-02-22
ece56f27-1af5-4f93-826a-9e9f2e0b11ea,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",c5b2f84e-787f-4d73-b59c-0ef1bbf55945,10,83.33,7.00,APROVADO,2022-02-22
66b5c54e-96a2-4a67-9a29-7d8e76db502e,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",2fd6f04a-4cf4-4585-8e9a-d42429515e96,3,95.00,10.00,APROVADO,2022-02-22
385fc888-0649-4e03-8aef-c0d564b5f1f9,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",d52a93d1-5d20-4c6f-935d-82ac66f35cb1,5,91.67,8.50,APROVADO,2022-02-22
9ed48fae-f37d-45cf-99c0-5d5accbe6cf3,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",bfcb7df5-5a3c-401b-8c34-a029bdef2093,0,100.00,9.00,APROVADO,2022-02-22
bf39caa0-7157-40b4-a7e2-058c566ac461,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",7cb8a0d7-96a9-46e3-8b57-3765678402f9,5,91.67,8.50,APROVADO,2022-02-22
d1b039ec-95aa-40c5-a3f0-1a0648c221e9,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",4a0f625d-b61d-45f9-aa00-1de0f9470571,10,83.33,8.50,APROVADO,2022-02-22
acda82a5-564a-4339-b720-ad2cc262a633,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",a3b1a050-4296-4f65-a73c-858c6b8e8ba2,9,85.00,10.00,APROVADO,2022-02-22
664dcf4a-b543-44a9-999f-4c4f98399cb4,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",9062d0d4-cedf-4972-902b-4f6d4f4d1dd1,0,100.00,10.00,APROVADO,2022-02-22
63f04717-8006-4bec-be1f-725aaf551b3e,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",877cbd76-a716-43fd-a281-2d4c27b2e5a8,1,98.33,6.00,APROVADO,2022-02-22
d51ef73e-48e4-4023-9d97-1585f647357d,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",e2d89779-4c36-4e54-9237-4681df1876b1,9,85.00,10.00,APROVADO,2022-02-22
daae9669-ba99-4704-ab69-d160d455cbed,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",4e7ff5f8-63bb-48c2-87c1-04569372539a,0,100.00,10.00,APROVADO,2022-02-22
936913cc-14e0-4046-ab4e-e2d85b9f10c4,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",882c091f-100f-46b4-b95b-2bf975021151,0,100.00,10.00,APROVADO,2022-02-22
b8c8e4e4-3dd5-498c-8737-3957d6e0bdc8,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",fc26b8e6-5e5d-414f-97ea-4d4417aa70d7,0,100.00,7.50,APROVADO,2022-02-22
956c9dd1-699b-40d7-a9b3-1c56a069c3f0,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",16dca657-5e1e-4b1a-bc92-e516a18c40be,3,95.00,9.50,APROVADO,2022-02-22
ee05a49e-5f64-45ee-b395-c23b3ea6a6a9,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",dc656d49-3f8e-4fa9-9ccb-70897dd8ca9b,0,100.00,9.00,APROVADO,2022-02-22
ac995eef-deb3-4f33-8018-55eb08aaa878,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",3ba9a0fe-284d-4a71-bcf8-e7ed7ab088fe,10,83.33,7.00,APROVADO,2022-02-22
4e1565ff-bb85-430f-b464-9b3217af16b8,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",13670212-20c8-4a37-82b0-6c1062c5e2e9,14,76.67,9.00,APROVADO,2022-02-22
c205f26b-7c21-484e-a1f2-69a6bf464cd4,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",f39f7aab-9e2e-4d46-8f8f-5843fe326317,0,100.00,7.50,APROVADO,2022-02-22
b19c11fa-ab1b-478e-8e02-982ac7d71c3f,Laranjeiras do Sul,2018,2,2550,1279327,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,GCA407,Matrizes formativas e práticas na educação do campo,22210,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) - 8ª Fase - Integral - 2018/2,"[{""docente"":""MARIA ELOA GEHLEN"",""ch_docente"":60}]",a256c82d-bc61-4d15-8621-f866b950e836,7,88.33,10.00,APROVADO,2022-02-22
15113d3a-4ecd-4be4-a010-bbead61b6402,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GEX213,Matemática C,23394,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""LUCIA MENONCINI"",""ch_docente"":60}]",8c2cdf47-3cff-43a1-84a4-c87aedad5e5d,14,76.67,1.00,REPROVADO POR NOTA,2022-02-22
1d3aee72-261d-441f-a986-ca08da3f491d,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GEX503,Geometria analítica,23396,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""EDSON RIBEIRO DOS SANTOS"",""ch_docente"":60}]",6f7ef25a-1b2f-42d2-9cff-1173bc0eb5a9,4,93.33,0.00,REPROVADO POR NOTA,2022-02-22
69748e1c-c9e4-4699-bfaf-bda8dad7d5e4,Chapecó,2019,1,1721,5000400,HISTÓRIA,GCH029,História da fronteira Sul,24704,Letras (Turma Especial PIN) - 1ª Fase - Noturno - 2019/1,"[{""docente"":""JAISSON TEIXEIRA LINO"",""ch_docente"":60}]",843b5957-d47c-46ee-ac65-98dede78ee91,44,26.67,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2022-02-22
0364f5bd-115b-4fc6-a78a-904acfd773cd,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GLA104,Produção textual acadêmica,23398,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""MORGANA FABIOLA CAMBRUSSI"",""ch_docente"":15},{""docente"":""ALESSANDRA DA SILVEIRA BEZ"",""ch_docente"":45}]",70805aa9-8d5a-4194-864e-0816da71598a,16,73.33,6.70,APROVADO,2022-02-22
81ec1fa7-522b-46e7-ad5a-fc730124128d,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GCH292,História da fronteira Sul,23397,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""ANDRÉ LUIZ LORENZONI"",""ch_docente"":60}]",8fcc9f9b-6b26-4068-b303-596de0b032ed,8,86.67,4.50,REPROVADO POR NOTA,2022-02-22
d16ed4b0-b67f-4cf7-b27c-fcab3f994c7e,Erechim,2018,2,5502,5000382,AGRONOMIA,GCA474,Secagem e armazenagem de grãos,22569,Agronomia - 8ª Fase - Integral - 2018/2,"[{""docente"":""MURILO CORREA MARCON"",""ch_docente"":30},{""docente"":""CARLOS ALBERTO ANGONESE"",""ch_docente"":30}]",cb810df6-8716-40cc-9e20-e5fbc4367a71,0,100.00,0.00,CANCELADA,2022-02-22
a70a765d-9571-48b8-b145-6db65286de03,Cerro Largo,2019,1,4120,1152567,QUÍMICA,GEX282,Química quantitativa,23823,"Química - 5ª, 7ª e 9ª Fases - Noturno - 2019/1","[{""docente"":""LIZIARA DA COSTA CABRERA"",""ch_docente"":60},{""docente"":""MARLEI VEIGA DOS SANTOS"",""ch_docente"":30}]",33b32a82-3e89-4b7d-a05b-3ea50b5037a4,2,97.78,8.50,APROVADO,2022-02-22
0c147966-64aa-4215-986d-95a3d636f242,Cerro Largo,2019,1,4120,1152567,QUÍMICA,GEX282,Química quantitativa,23823,"Química - 5ª, 7ª e 9ª Fases - Noturno - 2019/1","[{""docente"":""LIZIARA DA COSTA CABRERA"",""ch_docente"":60},{""docente"":""MARLEI VEIGA DOS SANTOS"",""ch_docente"":30}]",30283845-6e00-4f6c-a9ca-d60ce83e945a,15,83.33,6.20,APROVADO,2022-02-22
d66d0a22-b93c-4883-b159-a00113e5d956,Realeza,2020,1,3201,1152571,CIÊNCIAS BIOLÓGICAS,GCB214,Saúde e educação sexual,26749,Ciências Biológicas - 7ª Fase - Noturno - 2020/1,"[{""docente"":""MARIANE INES OHLWEILER"",""ch_docente"":45}]",c1309638-7f58-4ea1-af95-6d52dbe08b6c,,,,CANCELAMENTO ADMINISTRATIVO,2022-02-22
4f1edaba-63fb-49b5-8713-58e679022022,Realeza,2020,1,3201,1152571,CIÊNCIAS BIOLÓGICAS,GCB272,Biologia da conservação,26756,Ciências Biológicas (Optativo) - 9ª Fase - (Remoto) - 2020/1,"[{""docente"":""BERTA LUCIA PEREIRA VILLAGRA"",""ch_docente"":60}]",e8b30e13-e57a-4837-b9b1-e4b2b00fbd74,,,,CANCELADA,2022-02-22
efb663f8-5e0f-4e93-8757-6516840e4234,Erechim,2020,1,5742,5000408,CIÊNCIAS SOCIAIS,GCH647,Introdução à teoria política,27767,Ciências Sociais - 1ª Fase - (Remoto) - 2020/1	,"[{""docente"":""MAURICIO MICHEL REBELLO"",""ch_docente"":30}]",ffd84876-8d3a-4000-b1b9-601f78cd84db,0,100.00,10.00,APROVADO,2022-02-22
90f24238-2e4d-4600-b352-fb60672508eb,Realeza,2020,1,3530,5000409,MEDICINA VETERINÁRIA,GCB272,Biologia da conservação,26756,Ciências Biológicas (Optativo) - 9ª Fase - (Remoto) - 2020/1,"[{""docente"":""BERTA LUCIA PEREIRA VILLAGRA"",""ch_docente"":60}]",ce5a6453-9083-4df9-b850-75a8d4f0ff7f,2,96.67,9.70,APROVADO,2022-02-22
6c39487a-1838-47cb-b08f-8ff24bd29ef3,Erechim,2020,1,5742,5000408,CIÊNCIAS SOCIAIS,GCH648,Introdução à sociologia,27763,Ciências Sociais - 1ª Fase - (Remoto) - 2020/1	,"[{""docente"":""HUMBERTO JOSE DA ROCHA"",""ch_docente"":30}]",c0cddf26-c703-400a-ba3a-545ad7e7a9b2,0,100.00,9.00,APROVADO,2022-02-22
662febed-dbbc-4e8e-b860-0587942a3bde,Chapecó,2019,1,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,GLA104,Produção textual acadêmica,23724,Engenharia Ambiental e Sanitária - 1ª Fase - Integral - 2019/1,"[{""docente"":""ALINE CASSOL DAGA CAVALHEIRO"",""ch_docente"":60}]",714ece04-82ba-480f-bc24-38076cc20076,30,50.00,1.80,REPROVADO POR NOTA E FREQUÊNCIA,2022-02-22
aabce46d-fb72-436e-8a17-cc5dac573f37,Chapecó,2019,1,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,GEX195,Geometria analítica,23722,Engenharia Ambiental e Sanitária - 1ª Fase - Integral - 2019/1,"[{""docente"":""EDSON RIBEIRO DOS SANTOS"",""ch_docente"":60}]",463d796b-5d65-4620-b175-1eb7490a0e03,8,86.67,2.00,REPROVADO POR NOTA,2022-02-22
672472ec-a8b7-4d0f-b678-e2b017cc06ba,Chapecó,2019,1,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,GEX294,Química geral e inorgânica,23727,Engenharia Ambiental e Sanitária (Turma A) - 1ª Fase - Integral - 2019/1,"[{""docente"":""ALEXANDRE AUGUSTO MOREIRA LAPIS"",""ch_docente"":60}]",3e4c927f-b61e-4e0f-90b9-6e07ad300aaa,19,74.67,5.00,REPROVADO POR NOTA,2022-02-22
e4599e4d-2524-49d9-adf1-afbb3b60fa17,Chapecó,2019,1,1721,5000400,HISTÓRIA,GCH362,Introdução aos estudos históricos,23418,História - 1ª Fase - Noturno - 2019/1,"[{""docente"":""ANTONIO LUIZ MIRANDA"",""ch_docente"":60}]",7cf12939-c4f9-4014-b391-b51db2bd7ba5,0,100.00,9.30,APROVADO,2022-02-22
eae63384-e6a3-42c8-8de1-20736db3df0c,Chapecó,2019,1,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,GCH292,História da fronteira Sul,23726,Engenharia Ambiental e Sanitária - 1ª Fase - Integral - 2019/1,"[{""docente"":""ANDRÉ LUIZ LORENZONI"",""ch_docente"":60}]",be34b9d1-62b3-4701-aa6f-26e289cd44fd,34,43.33,1.70,REPROVADO POR NOTA E FREQUÊNCIA,2022-02-22
0c37f464-0523-48fd-bda2-4b7780bf0239,Chapecó,2019,1,1720,5000400,HISTÓRIA,GCH389,Seminário de trabalho de conclusão de curso I,23456,História - 8ª Fase - Noturno - 2019/1,"[{""docente"":""RENATO VIANA BOY"",""ch_docente"":60}]",7e773941-7c5a-4402-9fd8-42d844b16e8c,18,70.00,0.90,REPROVADO POR NOTA,2022-02-22
f0de312c-141e-40b7-a562-9f640a436699,Chapecó,2019,2,1101,5000385,CIÊNCIA DA COMPUTAÇÃO,GEX213,Matemática C,24983,Ciência da Computação - 1ª Fase - Noturno - 2019/2,"[{""docente"":""JOSIANE MARINA HOFFMANN"",""ch_docente"":60}]",0d8273cc-413d-4428-8bbb-807baacf6dd0,,,,CANCELADA,2022-02-22
fddf0bf9-e59a-4c36-ad0f-76553f9cbbe5,Cerro Largo,2020,1,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GEN131,Engenharia de segurança no trabalho,27190,Engenharia Ambiental e Sanitária - 7ª Fase - (Remoto) - 2020/1,"[{""docente"":""MARCIO ANTONIO VENDRUSCOLO"",""ch_docente"":30}]",cfd91acc-76a5-4388-b6a1-409a60118ad5,,,,CANCELADA,2022-02-22
b921510c-b0f4-4a4c-a2cb-e278c82c1b89,Cerro Largo,2020,1,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GEN163,Saúde ambiental,27198,Engenharia Ambiental e Sanitária - 9ª Fase - (Remoto) - 2020/1,"[{""docente"":""DAIANA SEIBERT"",""ch_docente"":45},{""docente"":""ALCIONE APARECIDA DE ALMEIDA ALVES"",""ch_docente"":15}]",8569f3ec-275f-4317-ac4d-a550612f1865,11,75.56,6.70,APROVADO,2022-02-22
ffefa9c1-fd6e-4d0b-ba19-0611a244fb8d,Cerro Largo,2020,1,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GEN131,Engenharia de segurança no trabalho,27190,Engenharia Ambiental e Sanitária - 7ª Fase - (Remoto) - 2020/1,"[{""docente"":""MARCIO ANTONIO VENDRUSCOLO"",""ch_docente"":30}]",3ccaa41b-541f-4d41-9fcc-9c4f91930caa,4,86.67,8.90,APROVADO,2022-02-22
fd5e54b3-70e5-498a-8dd7-ed6ce5558a04,Cerro Largo,2020,1,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GEN131,Engenharia de segurança no trabalho,27190,Engenharia Ambiental e Sanitária - 7ª Fase - (Remoto) - 2020/1,"[{""docente"":""MARCIO ANTONIO VENDRUSCOLO"",""ch_docente"":30}]",5d362b3f-c2e8-4ea3-ad59-9d877c3df50d,4,86.67,8.40,APROVADO,2022-02-22
b2fb231a-57c9-4a57-b7a2-74d34292cb36,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GEX213,Matemática C,23394,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""LUCIA MENONCINI"",""ch_docente"":60}]",73313040-8b05-449e-9117-400b0c661117,56,6.67,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2022-02-22
87e06d70-98b8-478d-83d8-0d413be1b16d,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GEX503,Geometria analítica,23396,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""EDSON RIBEIRO DOS SANTOS"",""ch_docente"":60}]",03ca7bc9-ed87-441c-bb54-8319798f8f29,16,73.33,0.00,REPROVADO POR NOTA,2022-02-22
5db12d35-683e-42e4-af19-66f35464b67e,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GLA104,Produção textual acadêmica,23398,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""MORGANA FABIOLA CAMBRUSSI"",""ch_docente"":15},{""docente"":""ALESSANDRA DA SILVEIRA BEZ"",""ch_docente"":45}]",45f85d3c-638f-4ac1-85bb-8b3e8710149b,51,15.00,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2022-02-22
eb1f99e3-d326-42bb-95a1-cbe060e9977c,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GCH292,História da fronteira Sul,23397,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""ANDRÉ LUIZ LORENZONI"",""ch_docente"":60}]",f373df42-63e7-4ae1-a54a-7c664d4a163d,40,33.33,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2022-02-22
58cefed8-f641-47f6-9c4a-f6a1e4bf8a43,Erechim,2020,1,5732,5000403,PEDAGOGIA,GCH290,Iniciação à prática científica,28280,Pedagogia - 1ª Fase - (Remoto) - 2020/1,"[{""docente"":""DENILSON DA SILVA"",""ch_docente"":60}]",995354a2-9b39-4607-9a00-a735f117b296,,,,DESISTENTE,2022-02-22
aa36d3d4-6f65-43b2-afec-90811f864801,Cerro Largo,2020,1,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GEN163,Saúde ambiental,27198,Engenharia Ambiental e Sanitária - 9ª Fase - (Remoto) - 2020/1,"[{""docente"":""DAIANA SEIBERT"",""ch_docente"":45},{""docente"":""ALCIONE APARECIDA DE ALMEIDA ALVES"",""ch_docente"":15}]",ac3c3e49-b578-4647-a2a1-ecf5303158c9,4,91.11,9.40,APROVADO,2022-02-22
7fe5824a-a202-4366-a39d-8ee6e9e0346e,Chapecó,2020,1,1701,5000396,FILOSOFIA,GCH293,Introdução à filosofia,28067,Filosofia - 1ª fase - (Remoto) - 2020/1,"[{""docente"":""JULIANO PACCOS CARAM"",""ch_docente"":60}]",0c19a582-539e-4106-92d6-6c952e289a14,0,100.00,0.00,REPROVADO POR NOTA,2022-02-22
bcb670bb-208a-4401-9509-b618193930a5,Chapecó,2019,1,1721,5000400,HISTÓRIA,GCH029,História da fronteira Sul,24704,Letras (Turma Especial PIN) - 1ª Fase - Noturno - 2019/1,"[{""docente"":""JAISSON TEIXEIRA LINO"",""ch_docente"":60}]",ed269fc1-f9e2-49e0-82ea-1e5a6103c5a4,,,,CANCELADA,2022-02-22
d4352c7a-4f3e-432a-947d-030eb3df939b,Realeza,2020,1,3530,5000409,MEDICINA VETERINÁRIA,GCB067,Fisiologia veterinária II,26640,Medicina Veterinária (Turma A) - 5ª Fase - (Remoto)  - 2020/1,"[{""docente"":""CARLA SORDI FURLANETTO"",""ch_docente"":60}]",f80aee42-4901-4a0a-aca4-b0a27a7a0e92,7,90.67,7.80,APROVADO,2022-02-22
83f88b9a-f775-4de2-9dbc-e0a4afe1a563,Realeza,2020,1,3530,5000409,MEDICINA VETERINÁRIA,GCB067,Fisiologia veterinária II,26640,Medicina Veterinária (Turma A) - 5ª Fase - (Remoto)  - 2020/1,"[{""docente"":""CARLA SORDI FURLANETTO"",""ch_docente"":60}]",e9fe680f-6cba-4e1a-b76d-f440921cdd88,44,41.33,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2022-02-22
0b325ec5-c6a3-4741-a38c-4c9c36e198eb,Realeza,2020,1,3530,5000409,MEDICINA VETERINÁRIA,GCB067,Fisiologia veterinária II,26640,Medicina Veterinária (Turma A) - 5ª Fase - (Remoto)  - 2020/1,"[{""docente"":""CARLA SORDI FURLANETTO"",""ch_docente"":60}]",fd8042f4-6091-4a00-bb1b-bba4b7b1cde2,4,94.67,8.20,APROVADO,2022-02-22
