_id,nome_campus,ano,semestre,cod_ccr,nome_ccr,cr_ccr,ch_ccr,id_turma,desc_turma,tem_turma,cod_uffs_curso_turma,curso_turma,fase_turma,lista_docentes_ch,ch_teorica,ch_pratica,vagas_turma,qtd_inscritos,qtd_concluiram,sit_turma,data_atualizacao
adccdeff-22af-4cc8-8098-a9eb0bd481be,Cerro Largo,2020,1,GCB156,Anatomia vegetal,4,60,26827,Agronomia (Turma C) - 1ª Fase - (Remoto) - 2020/1,,4500,AGRONOMIA,1,"[{""docente"":""CARLA MARIA GARLET DE PELEGRIN"",""ch_docente"":60}]",0,0,0,24,23,Encerrada,2022-02-22
2c813712-635d-43d3-90c2-179e51a7cb9f,Cerro Largo,2015,2,GCS238,"Meio ambiente, economia e sociedade",4,60,12618,Ciências Biológicas (Turma Especial) - 8ª Fase - Integral - 2015/2,,4200,CIÊNCIAS BIOLÓGICAS,8,"[{""docente"":""EDEMAR ROTTA"",""ch_docente"":60}]",0,0,3,3,3,Encerrada,2022-02-22
bbfdf44b-7f35-4d9a-8198-d4575371ebc7,Realeza,2011,2,GCH046,Ética em medicina veterinária,2,30,1264,Med. Veterinária (T1),,3530,MEDICINA VETERINÁRIA,4,"[{""docente"":""PATRICIA ROMAGNOLLI"",""ch_docente"":30}]",0,0,50,49,45,Encerrada,2022-02-22
db46d46d-4137-4414-93e0-0900ec5909d3,Cerro Largo,2016,2,GCS011,"Meio ambiente, economia e sociedade",4,60,14380,Administração - 4ª Fase - Integral - 2016/2,,4601,ADMINISTRAÇÃO,4,"[{""docente"":""EDEMAR ROTTA"",""ch_docente"":60}]",0,0,50,34,29,Encerrada,2022-02-22
dd000a83-4fb9-46fd-9ae2-bf83fc562138,Cerro Largo,2018,2,GEX278,Metodologia e didática do ensino de ciências e química,4,60,21430,Química - 4ª Fase - Noturno - 2018/2,,4120,QUÍMICA,4,"[{""docente"":""FABIANE DE ANDRADE LEITE"",""ch_docente"":60}]",0,0,30,11,10,Encerrada,2022-02-22
50736d37-c41d-444f-a857-4be10d38eb9c,Erechim,2018,2,GCB317,Biologia e manejo de plantas daninhas,5,75,22557,Agronomia - 6ª Fase - Integral - 2018/2,,5502,AGRONOMIA,5,"[{""docente"":""LEANDRO GALON"",""ch_docente"":75}]",0,0,50,46,46,Encerrada,2022-02-22
abd02266-1ef8-4025-942f-c40b87e06e50,Cerro Largo,2020,1,GCH810,Educação inclusiva,2,30,26797,Química - 1ª Fase - (Remoto) - 2020/1,,4120,QUÍMICA,1,"[{""docente"":""NEUSETE MACHADO RIGO"",""ch_docente"":30}]",0,0,30,28,20,Encerrada,2022-02-22
be9208cb-6f9a-47b4-a4b1-c98ae83d7f19,Chapecó,2018,2,GLA108,Língua brasileira de sinais (Libras),4,60,22641,História - 7ª Fase - Noturno - 2018/2,,1721,HISTÓRIA,7,"[{""docente"":""RIVAEL MATEUS FABRICIO"",""ch_docente"":60}]",0,0,50,38,32,Encerrada,2022-02-22
d73e6b43-c90c-40a2-915e-f200b64a2cec,Erechim,2015,2,GEX008,Cálculo I,4,60,12407,Agronomia  - 8ª Fase - Integral - 2015/2,,5502,AGRONOMIA,8,"[{""docente"":""ADRIANA RICHIT"",""ch_docente"":15},{""docente"":""MAIRA ANDREIA LUCKMANN MORES"",""ch_docente"":45}]",0,0,50,50,46,Encerrada,2022-02-22
d4e83474-b3bc-4418-8964-ff02501bb773,Erechim,2015,2,GEX172,Agroclimatologia,4,60,12410,Agronomia - 2ª Fase - Integral - 2015/2,,5502,AGRONOMIA,2,"[{""docente"":""HUGO VON LINSINGEN PIAZZETTA"",""ch_docente"":60}]",0,0,53,53,49,Encerrada,2022-02-22
b6d92b3c-3b88-433b-a953-301fe5496d52,Erechim,2015,2,GCH012,Fundamentos da crítica social,4,60,12411,Agronomia - 4ª Fase - Integral - 2015/2,,5502,AGRONOMIA,4,"[{""docente"":""SUELI POKOJESKI"",""ch_docente"":60}]",0,0,50,50,46,Encerrada,2022-02-22
9090c317-428c-45fb-ac92-73154b12612b,Chapecó,2016,1,GCH140,Estágio curricular supervisionado II,7,105,12689,Filosofia - 6ª Fase - Noturno - 2016/1,,1701,FILOSOFIA,6,"[{""docente"":""TANIA MARA DE BASTIANI"",""ch_docente"":60},{""docente"":""ELSIO JOSE CORA"",""ch_docente"":45}]",0,0,50,12,12,Encerrada,2022-02-22
d14520e5-fb72-476f-ae40-cd4b885556dc,Cerro Largo,2016,1,GEX268,Introdução à astronomia,2,30,12652,Química - 1ª Fase - Noturno - 2016/1,,4120,QUÍMICA,1,"[{""docente"":""MARCIO DO CARMO PINHEIRO"",""ch_docente"":30}]",0,0,46,38,33,Encerrada,2022-02-22
9abcf85e-a373-40d2-bc37-6f4b453bf118,Chapecó,2016,1,GCH003,História da filosofia antiga,4,60,12661,Filosofia - 1ª Fase - Noturno - 2016/1,,1701,FILOSOFIA,1,"[{""docente"":""JULIANO PACCOS CARAM"",""ch_docente"":60}]",0,0,37,63,57,Encerrada,2022-02-22
2e299d4e-ce7b-488f-a5e6-f0e1f1e6cfd5,Chapecó,2018,2,GLA012,Literatura infanto-juvenil,4,60,22782,Pedagogia - 5ª Fase - Noturno - 2018/2,,1731,PEDAGOGIA,5,"[{""docente"":""CAMILA CARACELLI SCHERMA"",""ch_docente"":60}]",0,0,50,33,29,Encerrada,2022-02-22
602f1031-c0cf-4822-b3ea-575a806a9877,Cerro Largo,2020,1,GCH292,História da fronteira Sul,4,60,26830,Agronomia - 1ª Fase - (Remoto) - 2020/1,,4500,AGRONOMIA,1,"[{""docente"":""CLÁUDIA ELIANE ILGENFRITZ TOSO"",""ch_docente"":60}]",0,0,55,50,42,Encerrada,2022-02-22
b237e75c-283c-4248-8ce9-bde22ffa5ebc,Laranjeiras do Sul,2016,1,GCS138,Economia internacional,4,60,12698,Ciências Econômicas - 7ª Fase - Integral - 2016/1,,2601,CIÊNCIAS ECONÔMICAS,7,"[{""docente"":""MARCIO MORAES RUTKOSKI"",""ch_docente"":60}]",0,0,50,32,28,Encerrada,2022-02-22
991010e4-619b-40e9-a444-5c1e2d80f5be,Cerro Largo,2016,2,GCS252,Processo decisório,2,30,14384,Administração - 6ª Fase - Integral - 2016/2,,4601,ADMINISTRAÇÃO,6,"[{""docente"":""RODRIGO PRANTE DILL"",""ch_docente"":30}]",0,0,50,42,40,Encerrada,2022-02-22
5f0e437d-104f-420b-8399-ca3390a6b997,Chapecó,2012,1,GCH029,História da fronteira Sul,4,60,1754,Administração - 1ª Fase - Matutino - 2012/1,,1600,ADMINISTRAÇÃO,1,"[{""docente"":""MATEUS GAMBA TORRES"",""ch_docente"":60}]",0,0,50,52,48,Encerrada,2022-02-22
2d0267d9-976b-413e-9bf5-3d98b8b99cd8,Laranjeiras do Sul,2018,2,GCS104,Diagnóstico e gestão de unidades de produção agrícola,4,60,22688,Ciências Econômicas - 9ª Fase - Integral - 2018/2,,2601,CIÊNCIAS ECONÔMICAS,9,"[{""docente"":""PEDRO IVAN CHRISTOFFOLI"",""ch_docente"":60}]",0,0,54,5,5,Encerrada,2022-02-22
479c7bd3-e15d-4c2d-8d91-61e797b47eec,Chapecó,2018,2,GSA143,Construção histórica da medicina,2,30,22476,Medicina - 1ª Fase - Integral - 2018/2,,1411,MEDICINA,1,"[{""docente"":""SAMIRA PERUCHI MORETTO"",""ch_docente"":30}]",0,0,33,53,45,Encerrada,2022-02-22
b57d4c88-d787-4f63-a171-3146d6e6fdc0,Cerro Largo,2016,2,GCS234,Administração de sistemas de informação,2,30,14386,Administração - 6ª Fase - Integral - 2016/2,,4601,ADMINISTRAÇÃO,6,"[{""docente"":""MONIZE SAMARA VISENTINI"",""ch_docente"":30}]",0,0,50,43,40,Encerrada,2022-02-22
b439e1a9-79aa-4cfb-aef8-dbfe8019cb93,Erechim,2011,2,GCH024,Fundamentos da educação,3,45,1274,Geografia (T1),,5712,GEOGRAFIA,4,"[{""docente"":""ROBERTO RAFAEL DIAS DA SILVA"",""ch_docente"":45}]",0,0,50,38,31,Encerrada,2022-02-22
639d079a-f746-492e-8fce-5135c513c53d,Chapecó,2018,2,GLA004,Leitura e produção textual II,4,60,22521,Ciências Sociais - 2ª Fase - Noturno - 2018/2,,1741,CIÊNCIAS SOCIAIS,2,"[{""docente"":""MARY STELA SURDI"",""ch_docente"":60}]",0,0,50,51,45,Encerrada,2022-02-22
4cb7c873-f66b-4559-895b-f7dd7887da30,Erechim,2020,1,GCB353,Bioquímica,3,45,27315,Engenharia Ambiental e Sanitária - 3ª Fase - (Remoto) - 2020/1,,5302,ENGENHARIA AMBIENTAL E SANITÁRIA,3,"[{""docente"":""DENISE CARGNELUTTI"",""ch_docente"":45}]",0,0,50,22,17,Encerrada,2022-02-22
3940ee50-9cc7-4c6c-9513-466a89c2dee9,Erechim,2015,2,GCB131,Nutrição vegetal,2,30,12413,Agronomia - 4ª Fase - Integral - 2015/2,,5502,AGRONOMIA,4,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":30}]",0,0,50,42,42,Encerrada,2022-02-22
cba56d91-0923-4413-9f95-4efa9a8d905f,Chapecó,2016,1,GEN107,Controle de poluição atmosférica,4,60,12805,Engenharia Ambiental - 7ª Fase - Integral - 2016/1,,1301,ENGENHARIA AMBIENTAL E SANITÁRIA,7,"[{""docente"":""MARLON LUIZ NEVES DA SILVA"",""ch_docente"":60}]",0,0,50,13,13,Encerrada,2022-02-22
4f8fca1a-6f87-453b-ab26-2aa528fe3942,Chapecó,2018,2,GCH012,Fundamentos da crítica social,4,60,22657,Letras - Português e Espanhol - 4ª Fase - Noturno - 2018/2,,1801,LETRAS - PORTUGUÊS E ESPANHOL,4,"[{""docente"":""MAURICIO FERNANDO BOZATSKI"",""ch_docente"":60}]",0,0,50,45,40,Encerrada,2022-02-22
2bb44882-0356-4f5c-b398-42be17e4e35d,Erechim,2018,2,GEX060,Cartografia temática,4,60,22800,Geografia - 4ª Fase - Noturno - 2018/2,,5712,GEOGRAFIA,4,"[{""docente"":""JUCARA SPINELLI"",""ch_docente"":60}]",0,0,50,20,20,Encerrada,2022-02-22
7b2ab236-592a-4a7a-b70d-8fad7910a810,Passo Fundo,2019,2,GSA207,Construção histórica da medicina,2,30,25169,Medicina - 1ª Fase - Integral - 2019/2,,6400,MEDICINA,1,"[{""docente"":""LEANDRO TUZZIN"",""ch_docente"":30}]",0,0,36,33,30,Encerrada,2022-02-22
a3979436-5592-4166-b83e-bcdb605bf9b4,Erechim,2012,2,GCH096,Antropologia estrutural,4,60,2709,Ciências Sociais - 4ª fase - Noturno - 2012/2,,5742,CIÊNCIAS SOCIAIS,4,"[{""docente"":""PAULO RICARDO MULLER"",""ch_docente"":60}]",0,0,50,25,23,Encerrada,2022-02-22
6b347ed5-8768-43ae-845f-dc642107f707,Erechim,2015,2,GCA035,Fundamentos de zootecnia,2,30,12412,Agronomia - 4ª Fase - Integral - 2015/2,,5502,AGRONOMIA,4,"[{""docente"":""DIEGO AZEVEDO MOTA"",""ch_docente"":30}]",0,0,50,50,49,Encerrada,2022-02-22
d3aaed00-f580-49c6-81f9-1bf0bdb5776b,Cerro Largo,2020,1,GEN124,Mecânica e resistência dos materiais,4,60,27186,Engenharia Ambiental e Sanitária - 5ª Fase - (Remoto) - 2020/1,,4300,ENGENHARIA AMBIENTAL E SANITÁRIA,5,"[{""docente"":""MARCIO ANTONIO VENDRUSCOLO"",""ch_docente"":60}]",0,0,55,25,25,Encerrada,2022-02-22
698d9a0d-f151-451f-8405-19909f10140e,Erechim,2015,2,GCB114,Fisiologia vegetal,4,60,12416,Agronomia (Turma A) - 4ª Fase - Integral - 2015/2,,5502,AGRONOMIA,4,"[{""docente"":""DENISE CARGNELUTTI"",""ch_docente"":45}]",0,0,25,25,25,Encerrada,2022-02-22
7608befb-f8b8-47f3-a03e-9c36740f44f2,Chapecó,2016,1,GEN115,Engenharia de segurança no trabalho,2,30,12833,Engenharia Ambiental - 9ª Fase - Integral - 2016/1,,1301,ENGENHARIA AMBIENTAL E SANITÁRIA,9,"[{""docente"":""ROSILEA GARCIA FRANCA"",""ch_docente"":30}]",0,0,50,17,17,Encerrada,2022-02-22
5a801ae0-b9a4-42e5-9f73-70df25b2aae0,Cerro Largo,2018,2,GCS153,Trabalho de curso,8,120,21663,Administração - 8ª Fase - Integral - 2018/2,,4601,ADMINISTRAÇÃO,2,"[{""docente"":""ARI SOTHE"",""ch_docente"":60}]",0,0,50,24,24,Encerrada,2022-02-22
828c5341-8237-4892-a4e8-88dab221f1bf,Chapecó,2018,2,GCH293,Introdução à filosofia,4,60,22701,Matemática - 2ª Fase - Noturno - 2018/2,,1110,MATEMÁTICA,2,"[{""docente"":""NEWTON MARQUES PERON"",""ch_docente"":60}]",0,0,50,46,40,Encerrada,2022-02-22
360660e5-8e22-4442-b7b5-1048c4031fe7,Cerro Largo,2019,2,GCA525,Biologia e manejo de plantas daninhas,3,45,26149,Agronomia - 6ª Fase - Integral - 2019/2,,4500,AGRONOMIA,6,"[{""docente"":""JULIANE LUDWIG"",""ch_docente"":45}]",0,0,55,55,55,Encerrada,2022-02-22
3d05dcf5-f101-4e83-a862-a3f9b251dd99,Chapecó,2015,2,GCH096,Antropologia estrutural,4,60,11833,Ciências Sociais - 4ª Fase - Noturno - 2015/2,,1741,CIÊNCIAS SOCIAIS,4,"[{""docente"":""IVAN PAOLO DE PARIS FONTANARI"",""ch_docente"":60}]",0,0,50,30,22,Encerrada,2022-02-22
5dec5167-e5c2-4a78-a0c8-71d9a2e94398,Cerro Largo,2019,2,GCA526,Dinâmica de sistemas agrários,2,30,26151,Agronomia - 6ª Fase - Integral - 2019/2,,4500,AGRONOMIA,6,"[{""docente"":""BENEDITO SILVA NETO"",""ch_docente"":30}]",0,0,55,35,35,Encerrada,2022-02-22
a7c35bac-1756-4747-8893-ff1d38b1d1a2,Laranjeiras do Sul,2018,2,GCH290,Iniciação à prática científica,4,60,22706,Ciências Econômicas - 2ª Fase - Integral - 2018/2,,2601,CIÊNCIAS ECONÔMICAS,2,"[{""docente"":""ANDERSON LUIZ DE OLIVEIRA"",""ch_docente"":60}]",0,0,50,51,43,Encerrada,2022-02-22
7bb365d8-9e1a-489e-b61d-05fa41ac07f5,Erechim,2015,2,GEN082,Topografia básica,4,60,12418,Agronomia (Turma B) - 4ª Fase - Integral - 2015/2,,5502,AGRONOMIA,4,"[{""docente"":""GISMAEL FRANCISCO PERIN"",""ch_docente"":45}]",0,0,25,25,22,Encerrada,2022-02-22
c549c0c1-51e7-450b-89ec-6c480455848d,Erechim,2016,1,GCA433,Diagnóstico de sistemas agrários I,1,15,12872,Agronomia (Educar) - 2ª Fase - 2016/1,,5524,AGRONOMIA,2,"[{""docente"":""MATHEUS FERNANDO MOHR"",""ch_docente"":15}]",0,0,57,57,57,Encerrada,2022-02-22
2d5fbbee-52dc-43ff-8c4e-79a8bbdca478,Erechim,2018,2,GCH136,Trabalho de conclusão de curso I,2,30,23046,Filosofia (Turma Especial) - 7ª Fase - Noturno - 2018/2,,5702,FILOSOFIA,7,"[{""docente"":""ALCIONE ROBERTO ROANI"",""ch_docente"":30}]",0,0,2,2,2,Encerrada,2022-02-22
1b96894b-fc70-4b1e-9d42-e6bc1c8c0035,Erechim,2019,2,GCS112,Planejamento territorial,5,75,26266,Geografia - 8ª Fase - Noturno - 2019/2,,5712,GEOGRAFIA,8,"[{""docente"":""JUCARA SPINELLI"",""ch_docente"":75}]",0,0,50,15,15,Encerrada,2022-02-22
aa3ad0e8-11ef-40e3-a1f9-b3f5ff22b343,Erechim,2011,2,GEX006,Estatística básica,4,60,1269,Geografia (T2),,5712,GEOGRAFIA,2,"[{""docente"":""ADAO BOAVA"",""ch_docente"":60}]",0,0,50,44,35,Encerrada,2022-02-22
599cef69-7fea-4326-b893-d28d6deaeb6e,Laranjeiras do Sul,2016,1,GCA024,Agroecologia,5,75,12852,Interdisciplinar em educação no campo - 7ª Fase - Integral - 2016/1,,2540,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",7,"[{""docente"":""MANUELA FRANCO DE CARVALHO DA SILVA PEREIRA"",""ch_docente"":75}]",0,0,30,10,9,Encerrada,2022-02-22
64df210b-a9a6-45a3-a163-8b31989cd830,Cerro Largo,2016,1,GEX258,Eletromagnetismo I,4,60,12853,Física - 7ª Fase - 9ª Fase - Noturno - 2016/1,,4100,FÍSICA,7,"[{""docente"":""NEY MARCAL BARRAZ JUNIOR"",""ch_docente"":60}]",0,0,30,5,5,Encerrada,2022-02-22
585dab22-04fa-464a-8e41-5056d207f01f,Cerro Largo,2018,2,GCS087,Desenvolvimento de recursos humanos,2,30,21660,Administração - 6ª Fase - Integral - 2018/2,,4601,ADMINISTRAÇÃO,6,"[{""docente"":""LOUISE DE LIRA ROEDEL BOTELHO"",""ch_docente"":30}]",0,0,50,31,31,Encerrada,2022-02-22
41aacc5e-9129-498b-be65-084d78fb97ab,Chapecó,2018,2,GCA060,Construções rurais e infraestrutura,3,45,21936,Agronomia - 9ª Fase - Integral - 2018/2,,1501,AGRONOMIA,9,"[{""docente"":""ROBERTO CARLOS PAVAN"",""ch_docente"":45}]",0,0,50,23,22,Encerrada,2022-02-22
96db9558-75c6-4055-8f59-cceb2d0b3883,Chapecó,2017,1,GCS238,"Meio ambiente, economia e sociedade",4,60,16717,História - 4ª Fase - Noturno - 2017/1,,1721,HISTÓRIA,4,"[{""docente"":""PAULO HENRIQUE HEITOR POLON"",""ch_docente"":60}]",0,0,50,30,26,Encerrada,2022-02-22
78572ff9-a1a8-4f28-9fc7-e521252d8224,Realeza,2012,1,GCB078,Semiologia veterinária,4,60,2077,Med. Veterinária (TA) - 5ª fase - integral - 2012/1,,3530,MEDICINA VETERINÁRIA,5,"[{""docente"":""GENTIL FERREIRA GONCALVES"",""ch_docente"":60}]",0,0,28,24,22,Encerrada,2022-02-22
e3678b0e-bb1d-4a61-b645-df12b2c40e3e,Laranjeiras do Sul,2017,1,GCA058,Processamento de produtos de origem animal e vegetal,4,60,17563,Agronomia (Turma A) - 9ª Fase - Integral - 2017/1,,2503,AGRONOMIA,9,"[{""docente"":""MARJORY XAVIER RODRIGUES"",""ch_docente"":60}]",0,0,25,26,24,Encerrada,2022-02-22
3ee666cf-0b8b-498b-a666-99f030e88020,Cerro Largo,2016,1,GEX285,Métodos físicos de análise orgânica,4,60,12713,Química - 7ª Fase - Noturno - 2016/1,,4120,QUÍMICA,7,"[{""docente"":""BENHUR DE GODOI"",""ch_docente"":60}]",0,0,30,8,8,Encerrada,2022-02-22
675f05b9-5747-40f5-b920-885000508340,Laranjeiras do Sul,2016,1,GCA003,Aquicultura geral I,2,30,12891,Engenharia de Aquicultura - 1ª Fase - Integral - 2016/1,,2510,ENGENHARIA DE AQUICULTURA,1,"[{""docente"":""MAUDE REGINA DE BORBA"",""ch_docente"":30}]",0,0,50,53,44,Encerrada,2022-02-22
b2785b73-486c-422a-b5c8-bfeabb1ad002,Erechim,2016,1,GCH656,Teoria política II,4,60,12938,Ciências Sociais - 3ª Fase - Noturno - 2016/1,,5742,CIÊNCIAS SOCIAIS,3,"[{""docente"":""GUSTAVO GIORA"",""ch_docente"":60}]",0,0,50,20,19,Encerrada,2022-02-22
95fd3e30-a7a8-4a97-acc0-dac97e6e570f,Cerro Largo,2016,2,GCS431,Direito tributário,2,30,14395,Administração (Optativo) - 4ª Fase - Integral - 2016/2,,4601,ADMINISTRAÇÃO,4,"[{""docente"":""SALETE ORO BOFF"",""ch_docente"":30}]",0,0,30,31,28,Encerrada,2022-02-22
a320f8b9-b29c-45da-93e5-93cc890735ad,Cerro Largo,2016,1,GCB160,Morfofisiologia humana,6,90,13000,Ciências Biológicas - 5ª Fase - Integral - 2016/1,,4200,CIÊNCIAS BIOLÓGICAS,5,"[{""docente"":""ERICA DO ESPIRITO SANTO HERMEL"",""ch_docente"":90}]",0,0,30,19,19,Encerrada,2022-02-22
80c76a50-963a-4e30-8ff5-39ca4b4ce939,Chapecó,2018,2,GCH165,Ensino de geografia: conteúdo e metodologia,4,60,22787,Pedagogia - 8ª Fase - Noturno - 2018/2,,1731,PEDAGOGIA,8,"[{""docente"":""WILLIAN SIMOES"",""ch_docente"":60}]",0,0,50,37,36,Encerrada,2022-02-22
44deb1fa-9de0-4fbd-9a08-03bab16404ca,Erechim,2015,1,GCA315,Floricultura e paisagismo,3,45,10210,Agronomia (Optativo) - 7ª Fase - Integral - 2015/1,,5502,AGRONOMIA,7,"[{""docente"":""HUGO VON LINSINGEN PIAZZETTA"",""ch_docente"":45}]",0,0,50,42,40,Encerrada,2022-02-22
8902f666-085d-4d68-a6c6-1447498959d8,Laranjeiras do Sul,2016,1,GCA127,Trabalho de conclusão de curso,10,150,12958,Engenharia de Aquicultura - 9ª Fase - Integral - 2016/1,,2510,ENGENHARIA DE AQUICULTURA,9,"[{""docente"":""JORGE ERICK GARCIA PARRA"",""ch_docente"":30},{""docente"":""MARCOS WEINGARTNER"",""ch_docente"":30},{""docente"":""SILVIA ROMAO"",""ch_docente"":30},{""docente"":""MAUDE REGINA DE BORBA"",""ch_docente"":30},{""docente"":""FRANK BELETTINI"",""ch_docente"":30}]",0,0,20,4,4,Encerrada,2022-02-22
89f73e6b-9475-46dd-8e26-362e52318e04,Laranjeiras do Sul,2017,1,GCA265,Sementes,3,45,17569,Agronomia (Turma A) - 9ª Fase - Integral - 2017/1,,2503,AGRONOMIA,9,"[{""docente"":""LISANDRO TOMAS DA SILVA BONOME"",""ch_docente"":45}]",0,0,25,22,18,Encerrada,2022-02-22
7a75c655-944b-4883-9356-b8d22e6260df,Cerro Largo,2016,1,GEX292,Trabalho de conclusão de curso,4,60,12721,Química - 9ª Fase - Noturno - 2016/1,,4120,QUÍMICA,9,"[{""docente"":""ILDEMAR MAYER"",""ch_docente"":15},{""docente"":""MARLEI VEIGA DOS SANTOS"",""ch_docente"":15},{""docente"":""ROSALIA ANDRIGHETTO"",""ch_docente"":30}]",0,0,30,3,3,Encerrada,2022-02-22
82b349b4-0f70-4459-adf3-219e5c54c41a,Erechim,2016,1,GCH651,Formação da sociedade brasileira II,4,60,12940,Ciências Sociais - 5ª Fase - Noturno - 2016/1,,5742,CIÊNCIAS SOCIAIS,5,"[{""docente"":""MAURICIO MICHEL REBELLO"",""ch_docente"":60}]",0,0,50,16,15,Encerrada,2022-02-22
a6f6e722-6fcc-42ea-be51-aa846874b4c6,Erechim,2016,1,GCH290,Iniciação à prática científica,4,60,13048,Interdisciplinar em Educação do Campo: Ciências da Natureza (Pronacampo) - 2ª Fase - Integral - 2016/1,,5510,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,2,"[{""docente"":""RENATA PORTUGAL OLIVEIRA"",""ch_docente"":60}]",0,0,62,62,62,Encerrada,2022-02-22
f1472362-4be1-417a-bf71-4986cb82cb5b,Chapecó,2016,1,GCH174,Estágio curricular supervisionado III,13,195,13026,Ciências Sociais - 7ª Fase - Matutino - 2016/1,,1740,CIÊNCIAS SOCIAIS,7,"[{""docente"":""CLAUDECIR DOS SANTOS"",""ch_docente"":195}]",0,0,35,3,3,Encerrada,2022-02-22
a036d563-0279-4770-9a0e-9d691499d93c,Cerro Largo,2016,2,GCS298,Desenvolvimento regional,2,30,14399,Administração (Optativo) - 4ª Fase - Integral - 2016/2,,4601,ADMINISTRAÇÃO,4,"[{""docente"":""DENISE MEDIANEIRA MARIOTTI FERNANDES"",""ch_docente"":30}]",0,0,30,31,26,Encerrada,2022-02-22
22059524-8161-4e06-b12d-d2c19568d260,Laranjeiras do Sul,2018,1,GCH132,Química na educação básica II,4,60,19906,Interdisciplinar em educação no campo - 5ª Fase - Integral - 2018/1,,2540,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",5,"[{""docente"":""VALDEMIR VELANI"",""ch_docente"":60}]",0,0,30,5,4,Encerrada,2022-02-22
7951b99b-30d5-4aa6-8ce8-114f6f26aa1a,Laranjeiras do Sul,2016,1,GCB030,Microbiologia,3,45,13021,Agronomia (Turma A) - 3ª Fase - Integral - 2016/1,,2503,AGRONOMIA,3,"[{""docente"":""CARLOS JOSE RAUPP RAMOS"",""ch_docente"":15}]",0,0,20,20,19,Encerrada,2022-02-22
24f2711d-7a18-48f5-b743-001cc65f12af,Laranjeiras do Sul,2018,2,GCA021,Higiene e sanificação da indústria de alimentos,3,45,21948,Engenharia de Alimentos - 6ª Fase - Integral - 2018/2,,2310,ENGENHARIA DE ALIMENTOS,6,"[{""docente"":""EDUARDA MOLARDI BAINY"",""ch_docente"":45}]",0,0,50,14,13,Encerrada,2022-02-22
985938a5-f61f-430c-af7e-8165e8d2f34a,Realeza,2012,1,GCB086,Prática de ensino em ciências I,4,60,2303,Ciências (TA) - 5ª Fase - Noturno - 2012/1,,3111,CIÊNCIAS NATURAIS,5,"[{""docente"":""DANIELLE NICOLODELLI"",""ch_docente"":60}]",0,0,60,54,54,Encerrada,2022-02-22
23c58468-7fcc-47a9-b572-b6ce2df0ff39,Erechim,2016,1,GCH610,Seminário integrador das práticas pedagógicas III,4,60,13064,Interdisciplinar em Educação do Campo: Ciências da Natureza (Pronacampo) - 3ª Fase - Integral - 2016/1,,5510,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,3,"[{""docente"":""VIVIANE DE ALMEIDA LIMA"",""ch_docente"":60},{""docente"":""RENATA PORTUGAL OLIVEIRA"",""ch_docente"":60}]",0,0,60,39,38,Encerrada,2022-02-22
b32cd0c4-1f38-4073-8a47-745a3968ad4c,Chapecó,2012,1,GCS006,Introdução à economia,4,60,1756,Administração - 1ª Fase - Matutino - 2012/1,,1600,ADMINISTRAÇÃO,1,"[{""docente"":""DARLAN CHRISTIANO KROTH"",""ch_docente"":60}]",0,0,55,57,52,Encerrada,2022-02-22
31f394fc-f9f2-4f04-8e90-334ba02ad082,Chapecó,2015,2,GCH063,Teorias da educação,4,60,12128,Pedagogia - 6ª Fase - Matutino - 2015/2,,1730,PEDAGOGIA,6,"[{""docente"":""FERNANDA CARVALHO FERREIRA"",""ch_docente"":60}]",0,0,55,39,38,Encerrada,2022-02-22
bec73c8d-cc5f-4626-aa68-1f0c12408afd,Erechim,2018,1,GCH656,Teoria política II,4,60,19958,Ciências Sociais - 3ª Fase - Noturno - 2018/1,,5742,CIÊNCIAS SOCIAIS,3,"[{""docente"":""GUSTAVO GIORA"",""ch_docente"":60}]",0,0,50,31,30,Encerrada,2022-02-22
2a447ea7-4ede-4cf0-9a71-50aa4daeece8,Realeza,2016,1,GEX378,Mecânica clássica,4,60,13328,Física - 9ª Fase - Noturno - 2016/1,,3101,FÍSICA,9,"[{""docente"":""EDUARDO DE ALMEIDA"",""ch_docente"":60}]",0,0,30,7,7,Encerrada,2022-02-22
041a13f2-5e05-4eb3-806c-f3684284c4bc,Chapecó,2016,1,GCH292,História da fronteira Sul,4,60,12739,Engenharia Ambiental - 1ª Fase - Integral - 2016/1,,1301,ENGENHARIA AMBIENTAL E SANITÁRIA,1,"[{""docente"":""CLAITON MARCIO DA SILVA"",""ch_docente"":60}]",0,0,55,66,56,Encerrada,2022-02-22
46360493-3861-49b2-bdfe-d24eafb7b331,Erechim,2016,2,GCA454,Diagnóstico de sistemas agrários V,1,15,14549,Agronomia (Educar) - 6ª Fase - 2016/2,,5524,AGRONOMIA,6,"[{""docente"":""MATHEUS FERNANDO MOHR"",""ch_docente"":15}]",0,0,48,47,47,Encerrada,2022-02-22
