_id,cod_ccr,nome_ccr,cr_ccr,ch_ccr,desc_matriz,fase_oferta,ccr_obrigatorio,ccr_optativo,nome_campus,cod_uffs,cod_emec,nome_curso,turno,per_ingresso,em_andamento,data_atualizacao
f059c018-e118-4d65-a69c-babaf9fb7f41,GCS010,Direitos e cidadania,4,60,10-GEOGRAFIA - CHAPECÓ - 2010/1,3,Sim,Não,Chapecó,1710,5000398,GEOGRAFIA,MATUTINO,Não,Sim,2022-02-22
a57600fb-6ffa-4e65-9dbf-1c9c7babb20d,GCS010,Direitos e cidadania,4,60,40-HISTÓRIA - ERECHIM - 2010,3,Sim,Não,Erechim,5722,5000401,HISTÓRIA,NOTURNO,Não,Sim,2022-02-22
ea3cad9a-0a40-434d-b1b7-4fe0fd40438b,GCS010,Direitos e cidadania,4,60,17-CIÊNCIAS SOCIAIS - CHAPECÓ - 2010/2,4,Sim,Não,Chapecó,1741,5000407,CIÊNCIAS SOCIAIS,NOTURNO,Não,Sim,2022-02-22
18f7463d-0d1d-4d33-9233-3d67c8f1eafb,GCS010,Direitos e cidadania,4,60,3-ENGENHARIA AMBIENTAL - CHAPECÓ - 2010,7,Sim,Não,Chapecó,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
8d998ba2-bc45-4a79-afc1-467707ad0c25,GCS010,Direitos e cidadania,4,60,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,1,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
e45c7599-062a-4ca7-b27d-08660b2263f0,GCS010,Direitos e cidadania,4,60,31-ENGENHARIA AMBIENTAL - CERRO LARGO - 2010/1,7,Sim,Não,Cerro Largo,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
c34a6a3b-01c5-4db8-a261-f14cd0e08d7f,GCS010,Direitos e cidadania,4,60,5-AGRONOMIA - CHAPECÓ - 2010,1,Sim,Não,Chapecó,1501,1120217,AGRONOMIA,INTEGRAL,Sim,Sim,2022-02-22
69451d32-fb1b-4668-833e-1d85cf8671ef,GCS010,Direitos e cidadania,4,60,4-ENFERMAGEM - CHAPECÓ - 2010,3,Sim,Não,Chapecó,1400,5000388,ENFERMAGEM,INTEGRAL,Sim,Sim,2022-02-22
f79793c6-ff1c-4e1d-aba8-0ee8ca1168d2,GCS010,Direitos e cidadania,4,60,46-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2012,3,Sim,Não,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Não,Sim,2022-02-22
f5c8e63c-1848-4c2d-af8c-ec2c36c0edf6,GCS010,Direitos e cidadania,4,60,26-CIÊNCIAS NATURAIS - REALEZA - 2010/1,8,Sim,Não,Realeza,3111,5000394,CIÊNCIAS NATURAIS,NOTURNO,Não,Sim,2022-02-22
95d1d75e-0c09-480a-a2b2-9bc0afbf2a97,GCS010,Direitos e cidadania,4,60,28-MEDICINA VETERINÁRIA - REALEZA - 2010,3,Sim,Não,Realeza,3530,5000409,MEDICINA VETERINÁRIA,INTEGRAL,Sim,Sim,2022-02-22
eba2e2a5-0d7e-415b-8967-0aaeba350181,GCS010,Direitos e cidadania,4,60,2-CIÊNCIA DA COMPUTAÇÃO - CHAPECÓ - 2010/2,6,Sim,Não,Chapecó,1101,5000385,CIÊNCIA DA COMPUTAÇÃO,NOTURNO,Não,Sim,2022-02-22
0c651fdd-0444-4de4-8209-85b00f378417,GCS010,Direitos e cidadania,4,60,14-PEDAGOGIA - CHAPECÓ - 2010/1,8,Sim,Não,Chapecó,1730,5000402,PEDAGOGIA,MATUTINO,Não,Sim,2022-02-22
80a6bfa2-ec90-405a-a989-b2fad67dad3a,GCS010,Direitos e cidadania,4,60,37-ARQUITETURA E URBANISMO - ERECHIM - 2010,4,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Não,Sim,2022-02-22
a7014f55-e65c-40da-b23a-d003a4b86734,GCS010,Direitos e cidadania,4,60,1-CIÊNCIA DA COMPUTAÇÃO  - CHAPECÓ - 2010/1,5,Sim,Não,Chapecó,1100,5000385,CIÊNCIA DA COMPUTAÇÃO,VESPERTINO,Não,Sim,2022-02-22
77374f65-86ed-4fec-9b51-a76a2999afe0,GCS010,Direitos e cidadania,4,60,23-DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL - LARANJEIRAS DO SUL - 2010/1,4,Sim,Não,Laranjeiras do Sul,2521,5000387,DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL,INTEGRAL,Não,Não,2022-02-22
72650e33-3c01-4c54-af78-139f09a5c28d,GCS010,Direitos e cidadania,4,60,8-FILOSOFIA - CHAPECÓ - 2010/1,3,Sim,Não,Chapecó,1700,5000396,FILOSOFIA,MATUTINO,Não,Sim,2022-02-22
3d704e0e-0e1f-4998-b1cc-cec4fb1b3afd,GCS010,Direitos e cidadania,4,60,32-AGRONOMIA - CERRO LARGO - 2010,1,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
d2500de8-4753-47bf-8f1c-665f5b949a94,GCS010,Direitos e cidadania,4,60,38-FILOSOFIA - ERECHIM - 2010,9,Sim,Não,Erechim,5702,5000397,FILOSOFIA,NOTURNO,Não,Sim,2022-02-22
6320f79b-68ec-4423-b3dd-00981fd05c7f,GCS010,Direitos e cidadania,4,60,114-ADMINISTRAÇÃO PÚBLICA - REALEZA - 2021,0,Não,Sim,Realeza,3602,1572603,ADMINISTRAÇÃO PÚBLICA,NOTURNO,Sim,Sim,2022-02-22
a916ac02-a4b8-432d-a1d9-5bfc9d83b733,GCS010,Direitos e cidadania,4,60,58-ENGENHARIA AMBIENTAL E SANITÁRIA - CERRO LARGO - 2013,0,Não,Sim,Cerro Largo,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Sim,Sim,2022-02-22
45271d35-56b8-430e-a534-8ac43a7d8aa0,GCS010,Direitos e cidadania,4,60,36-AGRONOMIA - ERECHIM - 2010,1,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
12826990-19c0-4475-9548-5488b9128678,GCS010,Direitos e cidadania,4,60,"25-INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS - LARANJEIRAS DO SUL - 2010/2",4,Sim,Não,Laranjeiras do Sul,2541,5000395,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",NOTURNO,Não,Sim,2022-02-22
038b3512-07d0-409b-b195-1fb92b3ef67a,GCS010,Direitos e cidadania,4,60,16-CIÊNCIAS SOCIAIS - CHAPECÓ - 2010/1,4,Sim,Não,Chapecó,1740,5000407,CIÊNCIAS SOCIAIS,MATUTINO,Não,Sim,2022-02-22
83c03133-4025-4b38-a05f-6a15af6bbffc,GCS010,Direitos e cidadania,4,60,15-PEDAGOGIA - CHAPECÓ - 2010/2,10,Sim,Não,Chapecó,1731,5000402,PEDAGOGIA,NOTURNO,Não,Sim,2022-02-22
f393f1f9-27f5-4da8-8762-7df3b6ba09d1,GCS010,Direitos e cidadania,4,60,7-ADMINISTRAÇÃO - CHAPECÓ - 2010/2,5,Sim,Não,Chapecó,1601,5000376,ADMINISTRAÇÃO,NOTURNO,Não,Sim,2022-02-22
25548981-28dd-44bf-9bab-0974fb1e86c7,GCS010,Direitos e cidadania,4,60,29-LETRAS - PORTUGUÊS E ESPANHOL - REALEZA - 2010,1,Sim,Não,Realeza,3803,5000406,LETRAS - PORTUGUÊS E ESPANHOL,NOTURNO,Não,Sim,2022-02-22
2b94bb32-1b77-42c5-a5ce-919715a4fa35,GCS010,Direitos e cidadania,4,60,12-HISTÓRIA - CHAPECÓ - 2010/1,3,Sim,Não,Chapecó,1720,5000400,HISTÓRIA,MATUTINO,Não,Sim,2022-02-22
a8aa8bd6-1c17-4885-bc0f-85065457973a,GCS010,Direitos e cidadania,4,60,42-CIÊNCIAS SOCIAIS - ERECHIM - 2010,4,Sim,Não,Erechim,5742,5000408,CIÊNCIAS SOCIAIS,NOTURNO,Não,Sim,2022-02-22
212a9ba5-e8ea-4805-ade0-e3e30d3e5c55,GCS010,Direitos e cidadania,4,60,"24-INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS - LARANJEIRAS DO SUL - 2010/1",4,Sim,Não,Laranjeiras do Sul,2540,5000395,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",INTEGRAL,Não,Sim,2022-02-22
1d53d79c-461a-405f-a082-b2f54dc7f948,GCS010,Direitos e cidadania,4,60,6-ADMINISTRAÇÃO - CHAPECÓ - 2010/1,3,Sim,Não,Chapecó,1600,5000376,ADMINISTRAÇÃO,MATUTINO,Não,Sim,2022-02-22
e4b8796f-4512-4566-8f9d-5869c924ed17,GCS010,Direitos e cidadania,4,60,35-ENGENHARIA AMBIENTAL - ERECHIM - 2010/2,7,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
41be8c27-d5a8-4a3d-bb20-75073ff3ee3a,GCS010,Direitos e cidadania,4,60,41-PEDAGOGIA - ERECHIM - 2010,10,Sim,Não,Erechim,5732,5000403,PEDAGOGIA,NOTURNO,Não,Sim,2022-02-22
6ce60cde-6f22-4da1-9cd1-1d416b54322e,GCS011,"Meio ambiente, economia e sociedade",4,60,6-ADMINISTRAÇÃO - CHAPECÓ - 2010/1,4,Sim,Não,Chapecó,1600,5000376,ADMINISTRAÇÃO,MATUTINO,Não,Sim,2022-02-22
c35fc045-bf52-46cf-b2fd-31e6d11837ec,GCS011,"Meio ambiente, economia e sociedade",4,60,32-AGRONOMIA - CERRO LARGO - 2010,1,Sim,Não,Cerro Largo,4500,5000381,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
96d23fe0-bc1c-4f4b-93af-837b0fc8d976,GCS011,"Meio ambiente, economia e sociedade",4,60,36-AGRONOMIA - ERECHIM - 2010,8,Sim,Não,Erechim,5502,5000382,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
84003295-7116-41c8-9eef-3bbc3f59a387,GCS011,"Meio ambiente, economia e sociedade",4,60,35-ENGENHARIA AMBIENTAL - ERECHIM - 2010/2,4,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
a86f9668-0883-47e5-877a-a8d8f64d18be,GCS011,"Meio ambiente, economia e sociedade",4,60,33-DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL - CERRO LARGO - 2010/1,4,Sim,Não,Cerro Largo,4520,5000386,DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL,INTEGRAL,Não,Não,2022-02-22
6e88ae87-362f-4861-bab6-eb3fc7974662,GCS011,"Meio ambiente, economia e sociedade",4,60,42-CIÊNCIAS SOCIAIS - ERECHIM - 2010,3,Sim,Não,Erechim,5742,5000408,CIÊNCIAS SOCIAIS,NOTURNO,Não,Sim,2022-02-22
a06c8817-2a4f-45b1-a854-adde4ff6e142,GCS011,"Meio ambiente, economia e sociedade",4,60,14-PEDAGOGIA - CHAPECÓ - 2010/1,7,Sim,Não,Chapecó,1730,5000402,PEDAGOGIA,MATUTINO,Não,Sim,2022-02-22
c051c522-0def-4a54-bebb-c7f05e7ad780,GCS011,"Meio ambiente, economia e sociedade",4,60,34-LETRAS - PORTUGUÊS E ESPANHOL - CERRO LARGO - 2010,2,Sim,Não,Cerro Largo,4802,5000405,LETRAS - PORTUGUÊS E ESPANHOL,NOTURNO,Não,Sim,2022-02-22
d5fc6d32-5af9-4cd2-9e36-3c8ac47d2e2b,GCS011,"Meio ambiente, economia e sociedade",4,60,22-ENGENHARIA DE AQUICULTURA - LARANJEIRAS DO SUL - 2010,7,Sim,Não,Laranjeiras do Sul,2510,5000392,ENGENHARIA DE AQUICULTURA,INTEGRAL,Sim,Sim,2022-02-22
4f8da756-1be0-4d95-92cc-b202c01febcd,GCS011,"Meio ambiente, economia e sociedade",4,60,10-GEOGRAFIA - CHAPECÓ - 2010/1,2,Sim,Não,Chapecó,1710,5000398,GEOGRAFIA,MATUTINO,Não,Sim,2022-02-22
e8341ff2-b7d5-4dac-ad26-ebaba8677e65,GCS011,"Meio ambiente, economia e sociedade",4,60,8-FILOSOFIA - CHAPECÓ - 2010/1,4,Sim,Não,Chapecó,1700,5000396,FILOSOFIA,MATUTINO,Não,Sim,2022-02-22
5be4d2c5-3ff5-4626-afa8-44f18aff13d2,GCS011,"Meio ambiente, economia e sociedade",4,60,12-HISTÓRIA - CHAPECÓ - 2010/1,4,Sim,Não,Chapecó,1720,5000400,HISTÓRIA,MATUTINO,Não,Sim,2022-02-22
92b62825-b29b-4597-a4b0-b4cef76b89f2,GCS011,"Meio ambiente, economia e sociedade",4,60,91-INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA – LARANJEIRAS DO SUL – 2019,0,Não,Sim,Laranjeiras do Sul,2531,1455378,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,NOTURNO,Sim,Sim,2022-02-22
ee0b0c90-fbb4-449e-b062-3d1617b95167,GCS011,"Meio ambiente, economia e sociedade",4,60,4-ENFERMAGEM - CHAPECÓ - 2010,3,Sim,Não,Chapecó,1400,5000388,ENFERMAGEM,INTEGRAL,Sim,Sim,2022-02-22
603cf16c-0442-4ec0-aec9-c2da5d455935,GCS011,"Meio ambiente, economia e sociedade",4,60,26-CIÊNCIAS NATURAIS - REALEZA - 2010/1,8,Sim,Não,Realeza,3111,5000394,CIÊNCIAS NATURAIS,NOTURNO,Não,Sim,2022-02-22
2209df4d-710f-4db1-bfaf-6cc7ae654854,GCS011,"Meio ambiente, economia e sociedade",4,60,9-FILOSOFIA - CHAPECÓ - 2010/2,2,Sim,Não,Chapecó,1701,5000396,FILOSOFIA,NOTURNO,Não,Sim,2022-02-22
229d7341-c1b7-4683-9c3b-b477ec771afd,GCS011,"Meio ambiente, economia e sociedade",4,60,13-HISTÓRIA - CHAPECÓ - 2010/2,4,Sim,Não,Chapecó,1721,5000400,HISTÓRIA,NOTURNO,Não,Sim,2022-02-22
64c1d384-190b-4a7f-a0a0-d760bb9375f3,GCS011,"Meio ambiente, economia e sociedade",4,60,15-PEDAGOGIA - CHAPECÓ - 2010/2,9,Sim,Não,Chapecó,1731,5000402,PEDAGOGIA,NOTURNO,Não,Sim,2022-02-22
b0193287-485e-4e41-aa49-6ceca7fb3878,GCS011,"Meio ambiente, economia e sociedade",4,60,47-ADMINISTRAÇÃO - CERRO LARGO - 2012,4,Sim,Não,Cerro Largo,4601,5000386,ADMINISTRAÇÃO,MATUTINO,Não,Sim,2022-02-22
a5e4006b-1bef-4e6f-9b7e-a657b793fbc5,GCS011,"Meio ambiente, economia e sociedade",4,60,40-HISTÓRIA - ERECHIM - 2010,4,Sim,Não,Erechim,5722,5000401,HISTÓRIA,NOTURNO,Não,Sim,2022-02-22
8d64684b-55d0-49b3-9aad-e0c8dc4cca6d,GCS011,"Meio ambiente, economia e sociedade",4,60,39-GEOGRAFIA - LIC - ERECHIM - 2010,3,Sim,Não,Erechim,5712,5000399,GEOGRAFIA,NOTURNO,Não,Sim,2022-02-22
5ff84fee-91b8-489b-b6df-cdf9d13bca91,GCS011,"Meio ambiente, economia e sociedade",4,60,31-ENGENHARIA AMBIENTAL - CERRO LARGO - 2010/1,4,Sim,Não,Cerro Largo,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
bdb27566-eee2-4e05-9f4c-49316e18455b,GCS011,"Meio ambiente, economia e sociedade",4,60,38-FILOSOFIA - ERECHIM - 2010,2,Sim,Não,Erechim,5702,5000397,FILOSOFIA,NOTURNO,Não,Sim,2022-02-22
6bb5c3b3-f2b2-4a8f-8c4c-398e1a459257,GCS011,"Meio ambiente, economia e sociedade",4,60,23-DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL - LARANJEIRAS DO SUL - 2010/1,4,Sim,Não,Laranjeiras do Sul,2521,5000387,DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL,INTEGRAL,Não,Não,2022-02-22
33633a78-0f46-471e-aa05-91999dd66468,GCS011,"Meio ambiente, economia e sociedade",4,60,21-AGRONOMIA - LARANJEIRAS DO SUL - 2010,1,Sim,Não,Laranjeiras do Sul,2503,5000383,AGRONOMIA,INTEGRAL,Não,Sim,2022-02-22
2604e506-d22f-40fa-a9ab-cb12cef3a08c,GCS011,"Meio ambiente, economia e sociedade",4,60,29-LETRAS - PORTUGUÊS E ESPANHOL - REALEZA - 2010,2,Sim,Não,Realeza,3803,5000406,LETRAS - PORTUGUÊS E ESPANHOL,NOTURNO,Não,Sim,2022-02-22
6821259e-9970-443d-a9ef-b3f1f16f2145,GCS011,"Meio ambiente, economia e sociedade",4,60,18-LETRAS - PORTUGUÊS E ESPANHOL - CHAPECÓ - 2010/1,2,Sim,Não,Chapecó,1800,5000404,LETRAS - PORTUGUÊS E ESPANHOL,MATUTINO,Não,Sim,2022-02-22
dd41d5a5-5c36-4dfb-9d56-e7f58af3948a,GCS011,"Meio ambiente, economia e sociedade",4,60,41-PEDAGOGIA - ERECHIM - 2010,9,Sim,Não,Erechim,5732,5000403,PEDAGOGIA,NOTURNO,Não,Sim,2022-02-22
0c003915-c972-48a9-9864-f0c7a2ff2847,GCS011,"Meio ambiente, economia e sociedade",4,60,"30-CIÊNCIAS: BIOLOGIA, FÍSICA E QUÍMICA - CERRO LARGO - 2010/1",8,Sim,Não,Cerro Largo,4110,5000393,"CIÊNCIAS: BIOLOGIA, FÍSICA E QUÍMICA",NOTURNO,Não,Não,2022-02-22
4c933026-306c-40ba-bc7d-2181d296609e,GCS011,"Meio ambiente, economia e sociedade",4,60,46-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2012,1,Sim,Não,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Não,Sim,2022-02-22
5313fc98-91e8-43ad-8ccc-eea288057cce,GCS011,"Meio ambiente, economia e sociedade",4,60,"24-INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS - LARANJEIRAS DO SUL - 2010/1",2,Sim,Não,Laranjeiras do Sul,2540,5000395,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",INTEGRAL,Não,Sim,2022-02-22
0f62ec94-ae29-4ee5-ab9e-f66c92320fe2,GCS011,"Meio ambiente, economia e sociedade",4,60,2-CIÊNCIA DA COMPUTAÇÃO - CHAPECÓ - 2010/2,8,Sim,Não,Chapecó,1101,5000385,CIÊNCIA DA COMPUTAÇÃO,NOTURNO,Não,Sim,2022-02-22
57624c10-608d-45bb-8e51-fe8485d52452,GCS011,"Meio ambiente, economia e sociedade",4,60,28-MEDICINA VETERINÁRIA - REALEZA - 2010,2,Sim,Não,Realeza,3530,5000409,MEDICINA VETERINÁRIA,INTEGRAL,Sim,Sim,2022-02-22
a463f5c7-56a3-4dcd-b175-8a043247be92,GCS011,"Meio ambiente, economia e sociedade",4,60,17-CIÊNCIAS SOCIAIS - CHAPECÓ - 2010/2,3,Sim,Não,Chapecó,1741,5000407,CIÊNCIAS SOCIAIS,NOTURNO,Não,Sim,2022-02-22
bc678138-e102-47c5-a393-362ed307a5d0,GCS011,"Meio ambiente, economia e sociedade",4,60,37-ARQUITETURA E URBANISMO - ERECHIM - 2010,5,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Não,Sim,2022-02-22
ab99b41a-09cc-464b-b719-bfc9ef6b6ec3,GCS011,"Meio ambiente, economia e sociedade",4,60,5-AGRONOMIA - CHAPECÓ - 2010,1,Sim,Não,Chapecó,1501,1120217,AGRONOMIA,INTEGRAL,Sim,Sim,2022-02-22
e477ae1e-1637-4c5d-af4c-c632373613af,GCS011,"Meio ambiente, economia e sociedade",4,60,1-CIÊNCIA DA COMPUTAÇÃO  - CHAPECÓ - 2010/1,8,Sim,Não,Chapecó,1100,5000385,CIÊNCIA DA COMPUTAÇÃO,VESPERTINO,Não,Sim,2022-02-22
27400836-e092-414d-8d2e-f90253f704e9,GCS011,"Meio ambiente, economia e sociedade",4,60,11-GEOGRAFIA - CHAPECÓ - 2010/2,3,Sim,Não,Chapecó,1711,5000398,GEOGRAFIA,NOTURNO,Não,Sim,2022-02-22
35c21398-39f6-4029-bd2f-dcec9223f7ab,GCS011,"Meio ambiente, economia e sociedade",4,60,16-CIÊNCIAS SOCIAIS - CHAPECÓ - 2010/1,3,Sim,Não,Chapecó,1740,5000407,CIÊNCIAS SOCIAIS,MATUTINO,Não,Sim,2022-02-22
1b1c61a9-0078-43c5-bcb9-a55a8ea518e1,GCS011,"Meio ambiente, economia e sociedade",4,60,"25-INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS - LARANJEIRAS DO SUL - 2010/2",2,Sim,Não,Laranjeiras do Sul,2541,5000395,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",NOTURNO,Não,Sim,2022-02-22
8b1d5665-c67e-401f-851f-84b9ae00ec1f,GCS011,"Meio ambiente, economia e sociedade",4,60,3-ENGENHARIA AMBIENTAL - CHAPECÓ - 2010,4,Sim,Não,Chapecó,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
4977c193-498c-4bcd-acb3-a302b057d3b8,GCS011,"Meio ambiente, economia e sociedade",4,60,20-ENGENHARIA DE ALIMENTOS - LARANJEIRAS DO SUL - 2010,4,Sim,Não,Laranjeiras do Sul,2310,5000391,ENGENHARIA DE ALIMENTOS,INTEGRAL,Não,Sim,2022-02-22
acbd3164-063b-4955-8843-9f48e2e94fcf,GCS011,"Meio ambiente, economia e sociedade",4,60,7-ADMINISTRAÇÃO - CHAPECÓ - 2010/2,5,Sim,Não,Chapecó,1601,5000376,ADMINISTRAÇÃO,NOTURNO,Não,Sim,2022-02-22
5a12b4bf-a39a-444d-aa4c-94d5cda63db5,GCS011,"Meio ambiente, economia e sociedade",4,60,19-LETRAS - PORTUGUÊS E ESPANHOL - CHAPECÓ - 2010/2,2,Sim,Não,Chapecó,1801,5000404,LETRAS - PORTUGUÊS E ESPANHOL,NOTURNO,Não,Sim,2022-02-22
51516d96-85f0-4731-9a24-0304b6ec5385,GCS011,"Meio ambiente, economia e sociedade",4,60,27-NUTRIÇÃO - REALEZA - 2010,3,Sim,Não,Realeza,3410,5000410,NUTRIÇÃO,INTEGRAL,Sim,Sim,2022-02-22
7fab7151-df88-4c90-b35b-751477391e53,GCS012,Oficina de desenho,4,60,37-ARQUITETURA E URBANISMO - ERECHIM - 2010,1,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Não,Sim,2022-02-22
a64f7a8d-4775-4c80-90fa-0651074f9893,GCS013,Projeto arquitetônico e representações - desenho e topografia,6,90,37-ARQUITETURA E URBANISMO - ERECHIM - 2010,2,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Não,Sim,2022-02-22
23e105e8-120c-45b1-8735-f5b5fbcb5a61,GCS014,Panorama da arquitetura contemporânea,2,30,37-ARQUITETURA E URBANISMO - ERECHIM - 2010,2,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Não,Sim,2022-02-22
ad814ab4-4160-4de4-b379-39381814612b,GCS018,Realidade do campo brasileiro,4,60,33-DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL - CERRO LARGO - 2010/1,1,Sim,Não,Cerro Largo,4520,5000386,DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL,INTEGRAL,Não,Não,2022-02-22
44633abd-7d70-4238-9dce-f655d1eacbef,GCS018,Realidade do campo brasileiro,4,60,46-CIÊNCIAS ECONÔMICAS - LARANJEIRAS DO SUL - 2012,2,Sim,Não,Laranjeiras do Sul,2601,5000387,CIÊNCIAS ECONÔMICAS,NOTURNO,Não,Sim,2022-02-22
4291a974-f9dc-4f7d-9d53-d8c409d5c827,GCS018,Realidade do campo brasileiro,4,60,23-DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL - LARANJEIRAS DO SUL - 2010/1,2,Sim,Não,Laranjeiras do Sul,2521,5000387,DESENVOLVIMENTO RURAL E GESTÃO AGROINDUSTRIAL,INTEGRAL,Não,Não,2022-02-22
b0d27029-0c61-4208-ada5-356367a07e01,GCS019,Expressão gráfica,2,30,37-ARQUITETURA E URBANISMO - ERECHIM - 2010,1,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Não,Sim,2022-02-22
62b1403a-674d-4877-a8c1-39f2ced73a45,GCS020,Expressão gráfica auxiliada por computador,4,60,37-ARQUITETURA E URBANISMO - ERECHIM - 2010,4,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Não,Sim,2022-02-22
aca79e6f-e87e-4bfd-ab72-6e669e3e3ad7,GCS021,Desenho técnico,4,60,35-ENGENHARIA AMBIENTAL - ERECHIM - 2010/2,5,Sim,Não,Erechim,5302,1125800,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
7ab00628-0492-4cf8-8d8b-5bdf40e46cf7,GCS021,Desenho técnico,4,60,3-ENGENHARIA AMBIENTAL - CHAPECÓ - 2010,5,Sim,Não,Chapecó,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
3a8254df-7d7a-4f76-bc49-718a8f1f0e4b,GCS021,Desenho técnico,4,60,31-ENGENHARIA AMBIENTAL - CERRO LARGO - 2010/1,5,Sim,Não,Cerro Largo,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,INTEGRAL,Não,Não,2022-02-22
0b8b9243-713e-4ff1-9e1f-e57e3080eb76,GCS022,"Ciência, tecnologia e sociedade",2,30,26-CIÊNCIAS NATURAIS - REALEZA - 2010/1,0,Não,Sim,Realeza,3111,5000394,CIÊNCIAS NATURAIS,NOTURNO,Não,Sim,2022-02-22
7166cc6e-d995-4a68-8192-8da7d43b1c73,GCS022,"Ciência, tecnologia e sociedade",2,30,53-CIÊNCIAS BIOLÓGICAS - REALEZA - 2013,0,Não,Sim,Realeza,3201,1152571,CIÊNCIAS BIOLÓGICAS,NOTURNO,Não,Sim,2022-02-22
d092b2db-8e30-4d78-be90-7edf5a127aed,GCS023,Canteiro experimental I,4,60,37-ARQUITETURA E URBANISMO - ERECHIM - 2010,3,Sim,Não,Erechim,5610,5000384,ARQUITETURA E URBANISMO,INTEGRAL,Não,Sim,2022-02-22
